0.4522244308621893,0.20676100819849313,0.6345721844483089
0.5156323146636411,0.2634037494160429,0.6745542421775126
0.5217399645325059,0.26988157444917127,0.6786660127471624
0.40392778591842876,0.18012213066675578,0.6011935707902877
0.46201715014281386,0.21570876217885449,0.643324543119152
0.36580224540209966,0.16903161743884673,0.5712493901252524
0.3123341084299796,0.16457225040154153,0.5225469343681499
0.3079716108013416,0.16360826152265115,0.5182026097450586
0.27264886181827375,0.16200690829586337,0.49855670765877896
0.24086551370392095,0.16176272182321913,0.4983125211861347
0.36034934723994044,0.16567982436361922,0.5662079326077104
0.3690532387207831,0.16873246280588816,0.5737357158031231
0.38968629589368614,0.17514042600974952,0.5904594292391233
0.4780772850572063,0.2278557740375881,0.652947393593834
0.4297144597354839,0.19385694773169554,0.6204794741081997
0.4634163945297138,0.21669272518359664,0.644181282421801
0.48869651132091735,0.23742144663483117,0.6608330951474333
0.47549959617292087,0.22615843876790628,0.6521658435425162
0.4166848594536094,0.18718134221581278,0.6112208329860375
0.3014401364846987,0.16290178537356917,0.5116059921183741
0.2516782122578169,0.16103116938178522,0.4975809687447008
0.22238817975575204,0.1614487287869331,0.4979985281498487
0.32203413534366104,0.15980732052299174,0.5317341392290709
0.27760059609381443,0.15919915808169963,0.4957489574446153
0.422991032985957,0.1898737746559743,0.6154997841460059
0.5089770649104101,0.25638402885946826,0.6729152915372517
0.5726796514485111,0.3305900453819744,0.7094236033229621
0.5672755864600847,0.3237941533428593,0.7060042472211809
0.6183126274849083,0.3986406058348199,0.731778620255281
0.5556131676412271,0.30905164105810906,0.6992483071906441
0.4511345571413765,0.20745804830149345,0.6354534605998815
0.37826388962768565,0.17107202284024442,0.581256796838616
0.30759851563860574,0.16167220564278828,0.517821992458951
0.2978225744120147,0.16176717418515188,0.5079374734986826
0.40190830967658386,0.1785320409380971,0.5993568577011834
0.4347029949815471,0.1957732878397007,0.6232504160648938
0.4784944725402228,0.22793390236014605,0.6525628717749496
0.5116101167718656,0.25903886810372967,0.6740309151740957
0.5083704005358668,0.2557816023815961,0.6717533816658199
0.46117297952174885,0.21417136155961525,0.6415583181615545
0.5686002741059716,0.3261496161160153,0.7058799655777296
0.5411114332268275,0.291278508347534,0.6914889003419481
0.43911497784708364,0.19939769830219406,0.6270391474330173
0.37226329904750394,0.16893781039349529,0.5762489806025856
0.35790223376428093,0.16590143053724624,0.5642557393319354
0.31775632320251007,0.16181041240008004,0.5277578307716598
0.4386713278041652,0.19865906058252067,0.6263528888901942
0.4678834074273876,0.21890179181027683,0.6452032688911431
0.48492184002287103,0.23350665269216928,0.6566063255069585
0.5422082774205375,0.2932267347458648,0.690536554478714
0.5056097408569709,0.25301368898511434,0.6695169956696146
